,geometry,cluster
R81C49,"POLYGON ((11.860000332 45.405001228522714, 11.8525003355 45.405001228522714, 11.8525003355 45.40000125963192, 11.860000332 45.40000125963192, 11.860000332 45.405001228522714))",16
R81C50,"POLYGON ((11.8675003285 45.405001228522714, 11.860000332 45.405001228522714, 11.860000332 45.40000125963192, 11.8675003285 45.40000125963192, 11.8675003285 45.405001228522714))",16
R81C51,"POLYGON ((11.875000325 45.405001228522714, 11.8675003285 45.405001228522714, 11.8675003285 45.40000125963192, 11.875000325 45.40000125963192, 11.875000325 45.405001228522714))",16
R81C52,"POLYGON ((11.8825003215 45.405001228522714, 11.875000325 45.405001228522714, 11.875000325 45.40000125963192, 11.8825003215 45.40000125963192, 11.8825003215 45.405001228522714))",16
R81C53,"POLYGON ((11.890000318 45.405001228522714, 11.8825003215 45.405001228522714, 11.8825003215 45.40000125963192, 11.890000318 45.40000125963192, 11.890000318 45.405001228522714))",16
R81C54,"POLYGON ((11.8975003145 45.405001228522714, 11.890000318 45.405001228522714, 11.890000318 45.40000125963192, 11.8975003145 45.40000125963192, 11.8975003145 45.405001228522714))",16
R81C56,"POLYGON ((11.9125003075 45.405001228522714, 11.905000311 45.405001228522714, 11.905000311 45.40000125963192, 11.9125003075 45.40000125963192, 11.9125003075 45.405001228522714))",16
R81C58,"POLYGON ((11.9275003005 45.405001228522714, 11.920000304 45.405001228522714, 11.920000304 45.40000125963192, 11.9275003005 45.40000125963192, 11.9275003005 45.405001228522714))",16
R81C60,"POLYGON ((11.9425002935 45.405001228522714, 11.935000297 45.405001228522714, 11.935000297 45.40000125963192, 11.9425002935 45.40000125963192, 11.9425002935 45.405001228522714))",16
R81C61,"POLYGON ((11.95000029 45.405001228522714, 11.9425002935 45.405001228522714, 11.9425002935 45.40000125963192, 11.95000029 45.40000125963192, 11.95000029 45.405001228522714))",16
R81C116,"POLYGON ((12.3625000975 45.405001228522714, 12.355000101 45.405001228522714, 12.355000101 45.40000125963192, 12.3625000975 45.40000125963192, 12.3625000975 45.405001228522714))",14
R81C117,"POLYGON ((12.370000094 45.405001228522714, 12.3625000975 45.405001228522714, 12.3625000975 45.40000125963192, 12.370000094 45.40000125963192, 12.370000094 45.405001228522714))",14
R82C7,"POLYGON ((11.545000479 45.41000119741351, 11.5375004825 45.41000119741351, 11.5375004825 45.405001228522714, 11.545000479 45.405001228522714, 11.545000479 45.41000119741351))",12
R82C13,"POLYGON ((11.590000458 45.41000119741351, 11.5825004615 45.41000119741351, 11.5825004615 45.405001228522714, 11.590000458 45.405001228522714, 11.590000458 45.41000119741351))",12
R82C44,"POLYGON ((11.8225003495 45.41000119741351, 11.815000353 45.41000119741351, 11.815000353 45.405001228522714, 11.8225003495 45.405001228522714, 11.8225003495 45.41000119741351))",16
R82C45,"POLYGON ((11.830000346 45.41000119741351, 11.8225003495 45.41000119741351, 11.8225003495 45.405001228522714, 11.830000346 45.405001228522714, 11.830000346 45.41000119741351))",16
R82C47,"POLYGON ((11.845000339 45.41000119741351, 11.8375003425 45.41000119741351, 11.8375003425 45.405001228522714, 11.845000339 45.405001228522714, 11.845000339 45.41000119741351))",16
R82C48,"POLYGON ((11.8525003355 45.41000119741351, 11.845000339 45.41000119741351, 11.845000339 45.405001228522714, 11.8525003355 45.405001228522714, 11.8525003355 45.41000119741351))",16
R82C49,"POLYGON ((11.860000332 45.41000119741351, 11.8525003355 45.41000119741351, 11.8525003355 45.405001228522714, 11.860000332 45.405001228522714, 11.860000332 45.41000119741351))",16
R82C50,"POLYGON ((11.8675003285 45.41000119741351, 11.860000332 45.41000119741351, 11.860000332 45.405001228522714, 11.8675003285 45.405001228522714, 11.8675003285 45.41000119741351))",16
R82C51,"POLYGON ((11.875000325 45.41000119741351, 11.8675003285 45.41000119741351, 11.8675003285 45.405001228522714, 11.875000325 45.405001228522714, 11.875000325 45.41000119741351))",16
R82C52,"POLYGON ((11.8825003215 45.41000119741351, 11.875000325 45.41000119741351, 11.875000325 45.405001228522714, 11.8825003215 45.405001228522714, 11.8825003215 45.41000119741351))",16
R82C53,"POLYGON ((11.890000318 45.41000119741351, 11.8825003215 45.41000119741351, 11.8825003215 45.405001228522714, 11.890000318 45.405001228522714, 11.890000318 45.41000119741351))",16
R82C54,"POLYGON ((11.8975003145 45.41000119741351, 11.890000318 45.41000119741351, 11.890000318 45.405001228522714, 11.8975003145 45.405001228522714, 11.8975003145 45.41000119741351))",16
R82C56,"POLYGON ((11.9125003075 45.41000119741351, 11.905000311 45.41000119741351, 11.905000311 45.405001228522714, 11.9125003075 45.405001228522714, 11.9125003075 45.41000119741351))",16
R82C65,"POLYGON ((11.980000276 45.41000119741351, 11.9725002795 45.41000119741351, 11.9725002795 45.405001228522714, 11.980000276 45.405001228522714, 11.980000276 45.41000119741351))",16
R82C69,"POLYGON ((12.010000262 45.41000119741351, 12.0025002655 45.41000119741351, 12.0025002655 45.405001228522714, 12.010000262 45.405001228522714, 12.010000262 45.41000119741351))",16
R82C70,"POLYGON ((12.0175002585 45.41000119741351, 12.010000262 45.41000119741351, 12.010000262 45.405001228522714, 12.0175002585 45.405001228522714, 12.0175002585 45.41000119741351))",16
R82C111,"POLYGON ((12.325000115 45.41000119741351, 12.3175001185 45.41000119741351, 12.3175001185 45.405001228522714, 12.325000115 45.405001228522714, 12.325000115 45.41000119741351))",14
R82C117,"POLYGON ((12.370000094 45.41000119741351, 12.3625000975 45.41000119741351, 12.3625000975 45.405001228522714, 12.370000094 45.405001228522714, 12.370000094 45.41000119741351))",14
R82C118,"POLYGON ((12.3775000905 45.41000119741351, 12.370000094 45.41000119741351, 12.370000094 45.405001228522714, 12.3775000905 45.405001228522714, 12.3775000905 45.41000119741351))",14
R83C4,"POLYGON ((11.5225004895 45.4150011663043, 11.515000493 45.4150011663043, 11.515000493 45.41000119741351, 11.5225004895 45.41000119741351, 11.5225004895 45.4150011663043))",12
R83C7,"POLYGON ((11.545000479 45.4150011663043, 11.5375004825 45.4150011663043, 11.5375004825 45.41000119741351, 11.545000479 45.41000119741351, 11.545000479 45.4150011663043))",12
R83C8,"POLYGON ((11.5525004755 45.4150011663043, 11.545000479 45.4150011663043, 11.545000479 45.41000119741351, 11.5525004755 45.41000119741351, 11.5525004755 45.4150011663043))",12
R83C30,"POLYGON ((11.7175003985 45.4150011663043, 11.710000402 45.4150011663043, 11.710000402 45.41000119741351, 11.7175003985 45.41000119741351, 11.7175003985 45.4150011663043))",1
R83C31,"POLYGON ((11.725000395 45.4150011663043, 11.7175003985 45.4150011663043, 11.7175003985 45.41000119741351, 11.725000395 45.41000119741351, 11.725000395 45.4150011663043))",1
R83C34,"POLYGON ((11.7475003845 45.4150011663043, 11.740000388 45.4150011663043, 11.740000388 45.41000119741351, 11.7475003845 45.41000119741351, 11.7475003845 45.4150011663043))",1
R83C42,"POLYGON ((11.8075003565 45.4150011663043, 11.80000036 45.4150011663043, 11.80000036 45.41000119741351, 11.8075003565 45.41000119741351, 11.8075003565 45.4150011663043))",16
R83C43,"POLYGON ((11.815000353 45.4150011663043, 11.8075003565 45.4150011663043, 11.8075003565 45.41000119741351, 11.815000353 45.41000119741351, 11.815000353 45.4150011663043))",16
R83C46,"POLYGON ((11.8375003425 45.4150011663043, 11.830000346 45.4150011663043, 11.830000346 45.41000119741351, 11.8375003425 45.41000119741351, 11.8375003425 45.4150011663043))",16
R83C47,"POLYGON ((11.845000339 45.4150011663043, 11.8375003425 45.4150011663043, 11.8375003425 45.41000119741351, 11.845000339 45.41000119741351, 11.845000339 45.4150011663043))",16
R83C48,"POLYGON ((11.8525003355 45.4150011663043, 11.845000339 45.4150011663043, 11.845000339 45.41000119741351, 11.8525003355 45.41000119741351, 11.8525003355 45.4150011663043))",16
R83C50,"POLYGON ((11.8675003285 45.4150011663043, 11.860000332 45.4150011663043, 11.860000332 45.41000119741351, 11.8675003285 45.41000119741351, 11.8675003285 45.4150011663043))",16
R83C51,"POLYGON ((11.875000325 45.4150011663043, 11.8675003285 45.4150011663043, 11.8675003285 45.41000119741351, 11.875000325 45.41000119741351, 11.875000325 45.4150011663043))",16
R83C52,"POLYGON ((11.8825003215 45.4150011663043, 11.875000325 45.4150011663043, 11.875000325 45.41000119741351, 11.8825003215 45.41000119741351, 11.8825003215 45.4150011663043))",16
R83C53,"POLYGON ((11.890000318 45.4150011663043, 11.8825003215 45.4150011663043, 11.8825003215 45.41000119741351, 11.890000318 45.41000119741351, 11.890000318 45.4150011663043))",16
R83C54,"POLYGON ((11.8975003145 45.4150011663043, 11.890000318 45.4150011663043, 11.890000318 45.41000119741351, 11.8975003145 45.41000119741351, 11.8975003145 45.4150011663043))",16
R83C55,"POLYGON ((11.905000311 45.4150011663043, 11.8975003145 45.4150011663043, 11.8975003145 45.41000119741351, 11.905000311 45.41000119741351, 11.905000311 45.4150011663043))",16
R83C56,"POLYGON ((11.9125003075 45.4150011663043, 11.905000311 45.4150011663043, 11.905000311 45.41000119741351, 11.9125003075 45.41000119741351, 11.9125003075 45.4150011663043))",16
R83C61,"POLYGON ((11.95000029 45.4150011663043, 11.9425002935 45.4150011663043, 11.9425002935 45.41000119741351, 11.95000029 45.41000119741351, 11.95000029 45.4150011663043))",16
R83C62,"POLYGON ((11.9575002865 45.4150011663043, 11.95000029 45.4150011663043, 11.95000029 45.41000119741351, 11.9575002865 45.41000119741351, 11.9575002865 45.4150011663043))",16
R83C63,"POLYGON ((11.965000283 45.4150011663043, 11.9575002865 45.4150011663043, 11.9575002865 45.41000119741351, 11.965000283 45.41000119741351, 11.965000283 45.4150011663043))",16
R83C67,"POLYGON ((11.995000269 45.4150011663043, 11.9875002725 45.4150011663043, 11.9875002725 45.41000119741351, 11.995000269 45.41000119741351, 11.995000269 45.4150011663043))",16
R83C69,"POLYGON ((12.010000262 45.4150011663043, 12.0025002655 45.4150011663043, 12.0025002655 45.41000119741351, 12.010000262 45.41000119741351, 12.010000262 45.4150011663043))",16
R83C70,"POLYGON ((12.0175002585 45.4150011663043, 12.010000262 45.4150011663043, 12.010000262 45.41000119741351, 12.0175002585 45.41000119741351, 12.0175002585 45.4150011663043))",16
R83C81,"POLYGON ((12.10000022 45.4150011663043, 12.0925002235 45.4150011663043, 12.0925002235 45.41000119741351, 12.10000022 45.41000119741351, 12.10000022 45.4150011663043))",8
R83C117,"POLYGON ((12.370000094 45.4150011663043, 12.3625000975 45.4150011663043, 12.3625000975 45.41000119741351, 12.370000094 45.41000119741351, 12.370000094 45.4150011663043))",14
R83C118,"POLYGON ((12.3775000905 45.4150011663043, 12.370000094 45.4150011663043, 12.370000094 45.41000119741351, 12.3775000905 45.41000119741351, 12.3775000905 45.4150011663043))",14
R83C119,"POLYGON ((12.385000087 45.4150011663043, 12.3775000905 45.4150011663043, 12.3775000905 45.41000119741351, 12.385000087 45.41000119741351, 12.385000087 45.4150011663043))",14
R84C9,"POLYGON ((11.560000472 45.42000113519509, 11.5525004755 45.42000113519509, 11.5525004755 45.4150011663043, 11.560000472 45.4150011663043, 11.560000472 45.42000113519509))",12
R84C30,"POLYGON ((11.7175003985 45.42000113519509, 11.710000402 45.42000113519509, 11.710000402 45.4150011663043, 11.7175003985 45.4150011663043, 11.7175003985 45.42000113519509))",1
R84C31,"POLYGON ((11.725000395 45.42000113519509, 11.7175003985 45.42000113519509, 11.7175003985 45.4150011663043, 11.725000395 45.4150011663043, 11.725000395 45.42000113519509))",1
R84C32,"POLYGON ((11.7325003915 45.42000113519509, 11.725000395 45.42000113519509, 11.725000395 45.4150011663043, 11.7325003915 45.4150011663043, 11.7325003915 45.42000113519509))",1
R84C42,"POLYGON ((11.8075003565 45.42000113519509, 11.80000036 45.42000113519509, 11.80000036 45.4150011663043, 11.8075003565 45.4150011663043, 11.8075003565 45.42000113519509))",16
R84C43,"POLYGON ((11.815000353 45.42000113519509, 11.8075003565 45.42000113519509, 11.8075003565 45.4150011663043, 11.815000353 45.4150011663043, 11.815000353 45.42000113519509))",16
R84C45,"POLYGON ((11.830000346 45.42000113519509, 11.8225003495 45.42000113519509, 11.8225003495 45.4150011663043, 11.830000346 45.4150011663043, 11.830000346 45.42000113519509))",16
R84C50,"POLYGON ((11.8675003285 45.42000113519509, 11.860000332 45.42000113519509, 11.860000332 45.4150011663043, 11.8675003285 45.4150011663043, 11.8675003285 45.42000113519509))",16
R84C51,"POLYGON ((11.875000325 45.42000113519509, 11.8675003285 45.42000113519509, 11.8675003285 45.4150011663043, 11.875000325 45.4150011663043, 11.875000325 45.42000113519509))",16
R84C52,"POLYGON ((11.8825003215 45.42000113519509, 11.875000325 45.42000113519509, 11.875000325 45.4150011663043, 11.8825003215 45.4150011663043, 11.8825003215 45.42000113519509))",16
R84C53,"POLYGON ((11.890000318 45.42000113519509, 11.8825003215 45.42000113519509, 11.8825003215 45.4150011663043, 11.890000318 45.4150011663043, 11.890000318 45.42000113519509))",16
R84C54,"POLYGON ((11.8975003145 45.42000113519509, 11.890000318 45.42000113519509, 11.890000318 45.4150011663043, 11.8975003145 45.4150011663043, 11.8975003145 45.42000113519509))",16
R84C57,"POLYGON ((11.920000304 45.42000113519509, 11.9125003075 45.42000113519509, 11.9125003075 45.4150011663043, 11.920000304 45.4150011663043, 11.920000304 45.42000113519509))",16
R84C59,"POLYGON ((11.935000297 45.42000113519509, 11.9275003005 45.42000113519509, 11.9275003005 45.4150011663043, 11.935000297 45.4150011663043, 11.935000297 45.42000113519509))",16
R84C62,"POLYGON ((11.9575002865 45.42000113519509, 11.95000029 45.42000113519509, 11.95000029 45.4150011663043, 11.9575002865 45.4150011663043, 11.9575002865 45.42000113519509))",16
R84C63,"POLYGON ((11.965000283 45.42000113519509, 11.9575002865 45.42000113519509, 11.9575002865 45.4150011663043, 11.965000283 45.4150011663043, 11.965000283 45.42000113519509))",16
R84C67,"POLYGON ((11.995000269 45.42000113519509, 11.9875002725 45.42000113519509, 11.9875002725 45.4150011663043, 11.995000269 45.4150011663043, 11.995000269 45.42000113519509))",16
R84C69,"POLYGON ((12.010000262 45.42000113519509, 12.0025002655 45.42000113519509, 12.0025002655 45.4150011663043, 12.010000262 45.4150011663043, 12.010000262 45.42000113519509))",16
R84C70,"POLYGON ((12.0175002585 45.42000113519509, 12.010000262 45.42000113519509, 12.010000262 45.4150011663043, 12.0175002585 45.4150011663043, 12.0175002585 45.42000113519509))",16
R84C72,"POLYGON ((12.0325002515 45.42000113519509, 12.025000255 45.42000113519509, 12.025000255 45.4150011663043, 12.0325002515 45.4150011663043, 12.0325002515 45.42000113519509))",8
R84C78,"POLYGON ((12.0775002305 45.42000113519509, 12.070000234 45.42000113519509, 12.070000234 45.4150011663043, 12.0775002305 45.4150011663043, 12.0775002305 45.42000113519509))",8
R84C79,"POLYGON ((12.085000227 45.42000113519509, 12.0775002305 45.42000113519509, 12.0775002305 45.4150011663043, 12.085000227 45.4150011663043, 12.085000227 45.42000113519509))",8
R84C102,"POLYGON ((12.2575001465 45.42000113519509, 12.25000015 45.42000113519509, 12.25000015 45.4150011663043, 12.2575001465 45.4150011663043, 12.2575001465 45.42000113519509))",14
R84C103,"POLYGON ((12.265000143 45.42000113519509, 12.2575001465 45.42000113519509, 12.2575001465 45.4150011663043, 12.265000143 45.4150011663043, 12.265000143 45.42000113519509))",14
R84C116,"POLYGON ((12.3625000975 45.42000113519509, 12.355000101 45.42000113519509, 12.355000101 45.4150011663043, 12.3625000975 45.4150011663043, 12.3625000975 45.42000113519509))",14
R84C117,"POLYGON ((12.370000094 45.42000113519509, 12.3625000975 45.42000113519509, 12.3625000975 45.4150011663043, 12.370000094 45.4150011663043, 12.370000094 45.42000113519509))",14
R84C118,"POLYGON ((12.3775000905 45.42000113519509, 12.370000094 45.42000113519509, 12.370000094 45.4150011663043, 12.3775000905 45.4150011663043, 12.3775000905 45.42000113519509))",14
R84C119,"POLYGON ((12.385000087 45.42000113519509, 12.3775000905 45.42000113519509, 12.3775000905 45.4150011663043, 12.385000087 45.4150011663043, 12.385000087 45.42000113519509))",14
R85C4,"POLYGON ((11.5225004895 45.42500110408589, 11.515000493 45.42500110408589, 11.515000493 45.42000113519509, 11.5225004895 45.42000113519509, 11.5225004895 45.42500110408589))",12
R85C5,"POLYGON ((11.530000486 45.42500110408589, 11.5225004895 45.42500110408589, 11.5225004895 45.42000113519509, 11.530000486 45.42000113519509, 11.530000486 45.42500110408589))",12
R85C7,"POLYGON ((11.545000479 45.42500110408589, 11.5375004825 45.42500110408589, 11.5375004825 45.42000113519509, 11.545000479 45.42000113519509, 11.545000479 45.42500110408589))",12
R85C27,"POLYGON ((11.695000409 45.42500110408589, 11.6875004125 45.42500110408589, 11.6875004125 45.42000113519509, 11.695000409 45.42000113519509, 11.695000409 45.42500110408589))",1
R85C42,"POLYGON ((11.8075003565 45.42500110408589, 11.80000036 45.42500110408589, 11.80000036 45.42000113519509, 11.8075003565 45.42000113519509, 11.8075003565 45.42500110408589))",16
