,geometry,cluster
R62C78,"POLYGON ((4.653765440450965 52.30999217751082, 4.646885498018829 52.30999217751082, 4.646885498018829 52.30499230596044, 4.653765440450965 52.30499230596044, 4.653765440450965 52.30999217751082))",14
R62C79,"POLYGON ((4.660645382883102 52.30999217751082, 4.653765440450965 52.30999217751082, 4.653765440450965 52.30499230596044, 4.660645382883102 52.30499230596044, 4.660645382883102 52.30999217751082))",14
R62C80,"POLYGON ((4.667525325315238 52.30999217751082, 4.660645382883102 52.30999217751082, 4.660645382883102 52.30499230596044, 4.667525325315238 52.30499230596044, 4.667525325315238 52.30999217751082))",14
R62C81,"POLYGON ((4.674405267747375 52.30999217751082, 4.667525325315238 52.30999217751082, 4.667525325315238 52.30499230596044, 4.674405267747375 52.30499230596044, 4.674405267747375 52.30999217751082))",14
R62C84,"POLYGON ((4.695045095043784 52.30999217751082, 4.6881651526116475 52.30999217751082, 4.6881651526116475 52.30499230596044, 4.695045095043784 52.30499230596044, 4.695045095043784 52.30999217751082))",14
R62C85,"POLYGON ((4.70192503747592 52.30999217751082, 4.695045095043784 52.30999217751082, 4.695045095043784 52.30499230596044, 4.70192503747592 52.30499230596044, 4.70192503747592 52.30999217751082))",14
R62C86,"POLYGON ((4.708804979908057 52.30999217751082, 4.70192503747592 52.30999217751082, 4.70192503747592 52.30499230596044, 4.708804979908057 52.30499230596044, 4.708804979908057 52.30999217751082))",14
R62C93,"POLYGON ((4.756964576933012 52.30999217751082, 4.750084634500875 52.30999217751082, 4.750084634500875 52.30499230596044, 4.756964576933012 52.30499230596044, 4.756964576933012 52.30999217751082))",1
R62C94,"POLYGON ((4.763844519365148 52.30999217751082, 4.756964576933012 52.30999217751082, 4.756964576933012 52.30499230596044, 4.763844519365148 52.30499230596044, 4.763844519365148 52.30999217751082))",1
R62C95,"POLYGON ((4.770724461797284 52.30999217751082, 4.763844519365148 52.30999217751082, 4.763844519365148 52.30499230596044, 4.770724461797284 52.30499230596044, 4.770724461797284 52.30999217751082))",1
R62C101,"POLYGON ((4.812004116390103 52.30999217751082, 4.805124173957966 52.30999217751082, 4.805124173957966 52.30499230596044, 4.812004116390103 52.30499230596044, 4.812004116390103 52.30999217751082))",1
R62C106,"POLYGON ((4.846403828550785 52.30999217751082, 4.8395238861186485 52.30999217751082, 4.8395238861186485 52.30499230596044, 4.846403828550785 52.30499230596044, 4.846403828550785 52.30999217751082))",17
R62C107,"POLYGON ((4.853283770982921 52.30999217751082, 4.846403828550785 52.30999217751082, 4.846403828550785 52.30499230596044, 4.853283770982921 52.30499230596044, 4.853283770982921 52.30999217751082))",17
R62C108,"POLYGON ((4.860163713415058 52.30999217751082, 4.853283770982921 52.30999217751082, 4.853283770982921 52.30499230596044, 4.860163713415058 52.30499230596044, 4.860163713415058 52.30999217751082))",17
R62C109,"POLYGON ((4.867043655847194 52.30999217751082, 4.860163713415058 52.30999217751082, 4.860163713415058 52.30499230596044, 4.867043655847194 52.30499230596044, 4.867043655847194 52.30999217751082))",17
R62C110,"POLYGON ((4.8739235982793305 52.30999217751082, 4.867043655847194 52.30999217751082, 4.867043655847194 52.30499230596044, 4.8739235982793305 52.30499230596044, 4.8739235982793305 52.30999217751082))",17
R62C111,"POLYGON ((4.880803540711467 52.30999217751082, 4.8739235982793305 52.30999217751082, 4.8739235982793305 52.30499230596044, 4.880803540711467 52.30499230596044, 4.880803540711467 52.30999217751082))",17
R62C115,"POLYGON ((4.908323310440013 52.30999217751082, 4.901443368007876 52.30999217751082, 4.901443368007876 52.30499230596044, 4.908323310440013 52.30499230596044, 4.908323310440013 52.30999217751082))",6
R62C118,"POLYGON ((4.928963137736422 52.30999217751082, 4.922083195304285 52.30999217751082, 4.922083195304285 52.30499230596044, 4.928963137736422 52.30499230596044, 4.928963137736422 52.30999217751082))",6
R62C120,"POLYGON ((4.942723022600695 52.30999217751082, 4.935843080168558 52.30999217751082, 4.935843080168558 52.30499230596044, 4.942723022600695 52.30499230596044, 4.942723022600695 52.30999217751082))",6
R62C121,"POLYGON ((4.949602965032831 52.30999217751082, 4.942723022600695 52.30999217751082, 4.942723022600695 52.30499230596044, 4.949602965032831 52.30499230596044, 4.949602965032831 52.30999217751082))",6
R62C122,"POLYGON ((4.9564829074649674 52.30999217751082, 4.949602965032831 52.30999217751082, 4.949602965032831 52.30499230596044, 4.9564829074649674 52.30499230596044, 4.9564829074649674 52.30999217751082))",6
R62C123,"POLYGON ((4.963362849897104 52.30999217751082, 4.9564829074649674 52.30999217751082, 4.9564829074649674 52.30499230596044, 4.963362849897104 52.30499230596044, 4.963362849897104 52.30999217751082))",6
R62C131,"POLYGON ((5.018402389354195 52.30999217751082, 5.011522446922059 52.30999217751082, 5.011522446922059 52.30499230596044, 5.018402389354195 52.30499230596044, 5.018402389354195 52.30999217751082))",6
R62C134,"POLYGON ((5.039042216650604 52.30999217751082, 5.032162274218468 52.30999217751082, 5.032162274218468 52.30499230596044, 5.039042216650604 52.30499230596044, 5.039042216650604 52.30999217751082))",6
R62C135,"POLYGON ((5.045922159082741 52.30999217751082, 5.039042216650604 52.30999217751082, 5.039042216650604 52.30499230596044, 5.045922159082741 52.30499230596044, 5.045922159082741 52.30999217751082))",6
R62C136,"POLYGON ((5.052802101514877 52.30999217751082, 5.045922159082741 52.30999217751082, 5.045922159082741 52.30499230596044, 5.052802101514877 52.30499230596044, 5.052802101514877 52.30999217751082))",6
R62C163,"POLYGON ((5.23856054718256 52.30999217751082, 5.231680604750424 52.30999217751082, 5.231680604750424 52.30499230596044, 5.23856054718256 52.30499230596044, 5.23856054718256 52.30999217751082))",2
R62C164,"POLYGON ((5.245440489614697 52.30999217751082, 5.23856054718256 52.30999217751082, 5.23856054718256 52.30499230596044, 5.245440489614697 52.30499230596044, 5.245440489614697 52.30999217751082))",2
R62C165,"POLYGON ((5.252320432046833 52.30999217751082, 5.245440489614697 52.30999217751082, 5.245440489614697 52.30499230596044, 5.252320432046833 52.30499230596044, 5.252320432046833 52.30999217751082))",2
R62C166,"POLYGON ((5.2592003744789695 52.30999217751082, 5.252320432046833 52.30999217751082, 5.252320432046833 52.30499230596044, 5.2592003744789695 52.30499230596044, 5.2592003744789695 52.30999217751082))",2
R63C73,"POLYGON ((4.619365728290283 52.3149920490612, 4.612485785858147 52.3149920490612, 4.612485785858147 52.30999217751082, 4.619365728290283 52.30999217751082, 4.619365728290283 52.3149920490612))",14
R63C74,"POLYGON ((4.62624567072242 52.3149920490612, 4.619365728290283 52.3149920490612, 4.619365728290283 52.30999217751082, 4.62624567072242 52.30999217751082, 4.62624567072242 52.3149920490612))",14
R63C76,"POLYGON ((4.640005555586693 52.3149920490612, 4.633125613154556 52.3149920490612, 4.633125613154556 52.30999217751082, 4.640005555586693 52.30999217751082, 4.640005555586693 52.3149920490612))",14
R63C77,"POLYGON ((4.646885498018829 52.3149920490612, 4.640005555586693 52.3149920490612, 4.640005555586693 52.30999217751082, 4.646885498018829 52.30999217751082, 4.646885498018829 52.3149920490612))",14
R63C78,"POLYGON ((4.653765440450965 52.3149920490612, 4.646885498018829 52.3149920490612, 4.646885498018829 52.30999217751082, 4.653765440450965 52.30999217751082, 4.653765440450965 52.3149920490612))",14
R63C79,"POLYGON ((4.660645382883102 52.3149920490612, 4.653765440450965 52.3149920490612, 4.653765440450965 52.30999217751082, 4.660645382883102 52.30999217751082, 4.660645382883102 52.3149920490612))",14
R63C80,"POLYGON ((4.667525325315238 52.3149920490612, 4.660645382883102 52.3149920490612, 4.660645382883102 52.30999217751082, 4.667525325315238 52.30999217751082, 4.667525325315238 52.3149920490612))",14
R63C81,"POLYGON ((4.674405267747375 52.3149920490612, 4.667525325315238 52.3149920490612, 4.667525325315238 52.30999217751082, 4.674405267747375 52.30999217751082, 4.674405267747375 52.3149920490612))",14
R63C82,"POLYGON ((4.681285210179511 52.3149920490612, 4.674405267747375 52.3149920490612, 4.674405267747375 52.30999217751082, 4.681285210179511 52.30999217751082, 4.681285210179511 52.3149920490612))",14
R63C83,"POLYGON ((4.6881651526116475 52.3149920490612, 4.681285210179511 52.3149920490612, 4.681285210179511 52.30999217751082, 4.6881651526116475 52.30999217751082, 4.6881651526116475 52.3149920490612))",14
R63C85,"POLYGON ((4.70192503747592 52.3149920490612, 4.695045095043784 52.3149920490612, 4.695045095043784 52.30999217751082, 4.70192503747592 52.30999217751082, 4.70192503747592 52.3149920490612))",14
R63C94,"POLYGON ((4.763844519365148 52.3149920490612, 4.756964576933012 52.3149920490612, 4.756964576933012 52.30999217751082, 4.763844519365148 52.30999217751082, 4.763844519365148 52.3149920490612))",1
R63C95,"POLYGON ((4.770724461797284 52.3149920490612, 4.763844519365148 52.3149920490612, 4.763844519365148 52.30999217751082, 4.770724461797284 52.30999217751082, 4.770724461797284 52.3149920490612))",1
R63C102,"POLYGON ((4.818884058822239 52.3149920490612, 4.812004116390103 52.3149920490612, 4.812004116390103 52.30999217751082, 4.818884058822239 52.30999217751082, 4.818884058822239 52.3149920490612))",1
R63C106,"POLYGON ((4.846403828550785 52.3149920490612, 4.8395238861186485 52.3149920490612, 4.8395238861186485 52.30999217751082, 4.846403828550785 52.30999217751082, 4.846403828550785 52.3149920490612))",17
R63C107,"POLYGON ((4.853283770982921 52.3149920490612, 4.846403828550785 52.3149920490612, 4.846403828550785 52.30999217751082, 4.853283770982921 52.30999217751082, 4.853283770982921 52.3149920490612))",17
R63C108,"POLYGON ((4.860163713415058 52.3149920490612, 4.853283770982921 52.3149920490612, 4.853283770982921 52.30999217751082, 4.860163713415058 52.30999217751082, 4.860163713415058 52.3149920490612))",17
R63C109,"POLYGON ((4.867043655847194 52.3149920490612, 4.860163713415058 52.3149920490612, 4.860163713415058 52.30999217751082, 4.867043655847194 52.30999217751082, 4.867043655847194 52.3149920490612))",17
R63C110,"POLYGON ((4.8739235982793305 52.3149920490612, 4.867043655847194 52.3149920490612, 4.867043655847194 52.30999217751082, 4.8739235982793305 52.30999217751082, 4.8739235982793305 52.3149920490612))",17
R63C111,"POLYGON ((4.880803540711467 52.3149920490612, 4.8739235982793305 52.3149920490612, 4.8739235982793305 52.30999217751082, 4.880803540711467 52.30999217751082, 4.880803540711467 52.3149920490612))",17
R63C119,"POLYGON ((4.935843080168558 52.3149920490612, 4.928963137736422 52.3149920490612, 4.928963137736422 52.30999217751082, 4.935843080168558 52.30999217751082, 4.935843080168558 52.3149920490612))",6
R63C120,"POLYGON ((4.942723022600695 52.3149920490612, 4.935843080168558 52.3149920490612, 4.935843080168558 52.30999217751082, 4.942723022600695 52.30999217751082, 4.942723022600695 52.3149920490612))",6
R63C121,"POLYGON ((4.949602965032831 52.3149920490612, 4.942723022600695 52.3149920490612, 4.942723022600695 52.30999217751082, 4.949602965032831 52.30999217751082, 4.949602965032831 52.3149920490612))",6
R63C122,"POLYGON ((4.9564829074649674 52.3149920490612, 4.949602965032831 52.3149920490612, 4.949602965032831 52.30999217751082, 4.9564829074649674 52.30999217751082, 4.9564829074649674 52.3149920490612))",6
R63C123,"POLYGON ((4.963362849897104 52.3149920490612, 4.9564829074649674 52.3149920490612, 4.9564829074649674 52.30999217751082, 4.963362849897104 52.30999217751082, 4.963362849897104 52.3149920490612))",6
R63C124,"POLYGON ((4.97024279232924 52.3149920490612, 4.963362849897104 52.3149920490612, 4.963362849897104 52.30999217751082, 4.97024279232924 52.30999217751082, 4.97024279232924 52.3149920490612))",6
R63C125,"POLYGON ((4.977122734761377 52.3149920490612, 4.97024279232924 52.3149920490612, 4.97024279232924 52.30999217751082, 4.977122734761377 52.30999217751082, 4.977122734761377 52.3149920490612))",6
R63C127,"POLYGON ((4.9908826196256495 52.3149920490612, 4.984002677193513 52.3149920490612, 4.984002677193513 52.30999217751082, 4.9908826196256495 52.30999217751082, 4.9908826196256495 52.3149920490612))",6
R63C131,"POLYGON ((5.018402389354195 52.3149920490612, 5.011522446922059 52.3149920490612, 5.011522446922059 52.30999217751082, 5.018402389354195 52.30999217751082, 5.018402389354195 52.3149920490612))",6
R63C133,"POLYGON ((5.032162274218468 52.3149920490612, 5.0252823317863315 52.3149920490612, 5.0252823317863315 52.30999217751082, 5.032162274218468 52.30999217751082, 5.032162274218468 52.3149920490612))",6
R63C134,"POLYGON ((5.039042216650604 52.3149920490612, 5.032162274218468 52.3149920490612, 5.032162274218468 52.30999217751082, 5.039042216650604 52.30999217751082, 5.039042216650604 52.3149920490612))",6
R63C135,"POLYGON ((5.045922159082741 52.3149920490612, 5.039042216650604 52.3149920490612, 5.039042216650604 52.30999217751082, 5.045922159082741 52.30999217751082, 5.045922159082741 52.3149920490612))",6
R63C136,"POLYGON ((5.052802101514877 52.3149920490612, 5.045922159082741 52.3149920490612, 5.045922159082741 52.30999217751082, 5.052802101514877 52.30999217751082, 5.052802101514877 52.3149920490612))",6
R64C66,"POLYGON ((4.5712061312653285 52.319991920611585, 4.564326188833192 52.319991920611585, 4.564326188833192 52.3149920490612, 4.5712061312653285 52.3149920490612, 4.5712061312653285 52.319991920611585))",14
R64C67,"POLYGON ((4.578086073697465 52.319991920611585, 4.5712061312653285 52.319991920611585, 4.5712061312653285 52.3149920490612, 4.578086073697465 52.3149920490612, 4.578086073697465 52.319991920611585))",14
R64C69,"POLYGON ((4.591845958561738 52.319991920611585, 4.584966016129601 52.319991920611585, 4.584966016129601 52.3149920490612, 4.591845958561738 52.3149920490612, 4.591845958561738 52.319991920611585))",14
R64C71,"POLYGON ((4.6056058434260105 52.319991920611585, 4.598725900993874 52.319991920611585, 4.598725900993874 52.3149920490612, 4.6056058434260105 52.3149920490612, 4.6056058434260105 52.319991920611585))",14
R64C76,"POLYGON ((4.640005555586693 52.319991920611585, 4.633125613154556 52.319991920611585, 4.633125613154556 52.3149920490612, 4.640005555586693 52.3149920490612, 4.640005555586693 52.319991920611585))",14
R64C77,"POLYGON ((4.646885498018829 52.319991920611585, 4.640005555586693 52.319991920611585, 4.640005555586693 52.3149920490612, 4.646885498018829 52.3149920490612, 4.646885498018829 52.319991920611585))",14
R64C78,"POLYGON ((4.653765440450965 52.319991920611585, 4.646885498018829 52.319991920611585, 4.646885498018829 52.3149920490612, 4.653765440450965 52.3149920490612, 4.653765440450965 52.319991920611585))",14
R64C79,"POLYGON ((4.660645382883102 52.319991920611585, 4.653765440450965 52.319991920611585, 4.653765440450965 52.3149920490612, 4.660645382883102 52.3149920490612, 4.660645382883102 52.319991920611585))",14
R64C80,"POLYGON ((4.667525325315238 52.319991920611585, 4.660645382883102 52.319991920611585, 4.660645382883102 52.3149920490612, 4.667525325315238 52.3149920490612, 4.667525325315238 52.319991920611585))",14
R64C81,"POLYGON ((4.674405267747375 52.319991920611585, 4.667525325315238 52.319991920611585, 4.667525325315238 52.3149920490612, 4.674405267747375 52.3149920490612, 4.674405267747375 52.319991920611585))",14
R64C82,"POLYGON ((4.681285210179511 52.319991920611585, 4.674405267747375 52.319991920611585, 4.674405267747375 52.3149920490612, 4.681285210179511 52.3149920490612, 4.681285210179511 52.319991920611585))",14
R64C103,"POLYGON ((4.825764001254376 52.319991920611585, 4.818884058822239 52.319991920611585, 4.818884058822239 52.3149920490612, 4.825764001254376 52.3149920490612, 4.825764001254376 52.319991920611585))",17
R64C106,"POLYGON ((4.846403828550785 52.319991920611585, 4.8395238861186485 52.319991920611585, 4.8395238861186485 52.3149920490612, 4.846403828550785 52.3149920490612, 4.846403828550785 52.319991920611585))",17
