,geometry,cluster
R118C30,"POLYGON ((1.6175233298809275 41.58580864208315, 1.6100235271316932 41.58580864208315, 1.6100235271316932 41.581977066986596, 1.6175233298809275 41.581977066986596, 1.6175233298809275 41.58580864208315))",6
R118C31,"POLYGON ((1.6250231326301618 41.58580864208315, 1.6175233298809275 41.58580864208315, 1.6175233298809275 41.581977066986596, 1.6250231326301618 41.581977066986596, 1.6250231326301618 41.58580864208315))",6
R118C44,"POLYGON ((1.7225205683702083 41.58580864208315, 1.715020765620974 41.58580864208315, 1.715020765620974 41.581977066986596, 1.7225205683702083 41.581977066986596, 1.7225205683702083 41.58580864208315))",6
R118C62,"POLYGON ((1.8575170178564264 41.58580864208315, 1.850017215107192 41.58580864208315, 1.850017215107192 41.581977066986596, 1.8575170178564264 41.581977066986596, 1.8575170178564264 41.58580864208315))",1
R118C79,"POLYGON ((1.9850136645934102 41.58580864208315, 1.9775138618441759 41.58580864208315, 1.9775138618441759 41.581977066986596, 1.9850136645934102 41.581977066986596, 1.9850136645934102 41.58580864208315))",8
R118C80,"POLYGON ((1.9925134673426446 41.58580864208315, 1.9850136645934102 41.58580864208315, 1.9850136645934102 41.581977066986596, 1.9925134673426446 41.581977066986596, 1.9925134673426446 41.58580864208315))",8
R118C83,"POLYGON ((2.015012875590348 41.58580864208315, 2.0075130728411135 41.58580864208315, 2.0075130728411135 41.581977066986596, 2.015012875590348 41.581977066986596, 2.015012875590348 41.58580864208315))",8
R118C84,"POLYGON ((2.022512678339582 41.58580864208315, 2.015012875590348 41.58580864208315, 2.015012875590348 41.581977066986596, 2.022512678339582 41.581977066986596, 2.022512678339582 41.58580864208315))",8
R118C86,"POLYGON ((2.037512283838051 41.58580864208315, 2.0300124810888165 41.58580864208315, 2.0300124810888165 41.581977066986596, 2.037512283838051 41.581977066986596, 2.037512283838051 41.58580864208315))",8
R118C87,"POLYGON ((2.045012086587285 41.58580864208315, 2.037512283838051 41.58580864208315, 2.037512283838051 41.581977066986596, 2.045012086587285 41.581977066986596, 2.045012086587285 41.58580864208315))",8
R118C88,"POLYGON ((2.0525118893365195 41.58580864208315, 2.045012086587285 41.58580864208315, 2.045012086587285 41.581977066986596, 2.0525118893365195 41.581977066986596, 2.0525118893365195 41.58580864208315))",8
R118C90,"POLYGON ((2.067511494834988 41.58580864208315, 2.060011692085754 41.58580864208315, 2.060011692085754 41.581977066986596, 2.067511494834988 41.581977066986596, 2.067511494834988 41.58580864208315))",8
R118C91,"POLYGON ((2.0750112975842225 41.58580864208315, 2.067511494834988 41.58580864208315, 2.067511494834988 41.581977066986596, 2.0750112975842225 41.581977066986596, 2.0750112975842225 41.58580864208315))",8
R118C92,"POLYGON ((2.082511100333457 41.58580864208315, 2.0750112975842225 41.58580864208315, 2.0750112975842225 41.581977066986596, 2.082511100333457 41.581977066986596, 2.082511100333457 41.58580864208315))",8
R118C97,"POLYGON ((2.1200101140796286 41.58580864208315, 2.1125103113303942 41.58580864208315, 2.1125103113303942 41.581977066986596, 2.1200101140796286 41.581977066986596, 2.1200101140796286 41.58580864208315))",20
R118C99,"POLYGON ((2.1350097195780973 41.58580864208315, 2.127509916828863 41.58580864208315, 2.127509916828863 41.581977066986596, 2.1350097195780973 41.581977066986596, 2.1350097195780973 41.58580864208315))",20
R118C104,"POLYGON ((2.172508733324269 41.58580864208315, 2.1650089305750346 41.58580864208315, 2.1650089305750346 41.581977066986596, 2.172508733324269 41.581977066986596, 2.172508733324269 41.58580864208315))",20
R118C105,"POLYGON ((2.1800085360735033 41.58580864208315, 2.172508733324269 41.58580864208315, 2.172508733324269 41.581977066986596, 2.1800085360735033 41.581977066986596, 2.1800085360735033 41.58580864208315))",20
R118C107,"POLYGON ((2.195008141571972 41.58580864208315, 2.1875083388227377 41.58580864208315, 2.1875083388227377 41.581977066986596, 2.195008141571972 41.581977066986596, 2.195008141571972 41.58580864208315))",2
R118C115,"POLYGON ((2.2550065635658467 41.58580864208315, 2.2475067608166124 41.58580864208315, 2.2475067608166124 41.581977066986596, 2.2550065635658467 41.581977066986596, 2.2550065635658467 41.58580864208315))",2
R118C122,"POLYGON ((2.307505182810487 41.58580864208315, 2.3000053800612528 41.58580864208315, 2.3000053800612528 41.581977066986596, 2.307505182810487 41.581977066986596, 2.307505182810487 41.58580864208315))",2
R118C126,"POLYGON ((2.3375043938074245 41.58580864208315, 2.33000459105819 41.58580864208315, 2.33000459105819 41.581977066986596, 2.3375043938074245 41.581977066986596, 2.3375043938074245 41.58580864208315))",12
R118C128,"POLYGON ((2.352503999305893 41.58580864208315, 2.345004196556659 41.58580864208315, 2.345004196556659 41.581977066986596, 2.352503999305893 41.581977066986596, 2.352503999305893 41.58580864208315))",12
R118C130,"POLYGON ((2.367503604804362 41.58580864208315, 2.3600038020551275 41.58580864208315, 2.3600038020551275 41.581977066986596, 2.367503604804362 41.581977066986596, 2.367503604804362 41.58580864208315))",12
R118C137,"POLYGON ((2.4200022240490022 41.58580864208315, 2.412502421299768 41.58580864208315, 2.412502421299768 41.581977066986596, 2.4200022240490022 41.581977066986596, 2.4200022240490022 41.58580864208315))",12
R118C145,"POLYGON ((2.480000646042877 41.58580864208315, 2.4725008432936426 41.58580864208315, 2.4725008432936426 41.581977066986596, 2.480000646042877 41.581977066986596, 2.480000646042877 41.58580864208315))",18
R118C150,"POLYGON ((2.5174996597890487 41.58580864208315, 2.5099998570398143 41.58580864208315, 2.5099998570398143 41.581977066986596, 2.5174996597890487 41.581977066986596, 2.5174996597890487 41.58580864208315))",18
R118C155,"POLYGON ((2.5549986735352204 41.58580864208315, 2.547498870785986 41.58580864208315, 2.547498870785986 41.581977066986596, 2.5549986735352204 41.581977066986596, 2.5549986735352204 41.58580864208315))",18
R118C156,"POLYGON ((2.5624984762844547 41.58580864208315, 2.5549986735352204 41.58580864208315, 2.5549986735352204 41.581977066986596, 2.5624984762844547 41.581977066986596, 2.5624984762844547 41.58580864208315))",18
R118C157,"POLYGON ((2.569998279033689 41.58580864208315, 2.5624984762844547 41.58580864208315, 2.5624984762844547 41.581977066986596, 2.569998279033689 41.581977066986596, 2.569998279033689 41.58580864208315))",18
R118C158,"POLYGON ((2.5774980817829234 41.58580864208315, 2.569998279033689 41.58580864208315, 2.569998279033689 41.581977066986596, 2.5774980817829234 41.581977066986596, 2.5774980817829234 41.58580864208315))",18
R118C159,"POLYGON ((2.5849978845321577 41.58580864208315, 2.5774980817829234 41.58580864208315, 2.5774980817829234 41.581977066986596, 2.5849978845321577 41.581977066986596, 2.5849978845321577 41.58580864208315))",18
R119C26,"POLYGON ((1.5875241188839901 41.589640217179706, 1.5800243161347558 41.589640217179706, 1.5800243161347558 41.58580864208315, 1.5875241188839901 41.58580864208315, 1.5875241188839901 41.589640217179706))",6
R119C27,"POLYGON ((1.5950239216332245 41.589640217179706, 1.5875241188839901 41.589640217179706, 1.5875241188839901 41.58580864208315, 1.5950239216332245 41.58580864208315, 1.5950239216332245 41.589640217179706))",6
R119C28,"POLYGON ((1.6025237243824588 41.589640217179706, 1.5950239216332245 41.589640217179706, 1.5950239216332245 41.58580864208315, 1.6025237243824588 41.58580864208315, 1.6025237243824588 41.589640217179706))",6
R119C29,"POLYGON ((1.6100235271316932 41.589640217179706, 1.6025237243824588 41.589640217179706, 1.6025237243824588 41.58580864208315, 1.6100235271316932 41.58580864208315, 1.6100235271316932 41.589640217179706))",6
R119C30,"POLYGON ((1.6175233298809275 41.589640217179706, 1.6100235271316932 41.589640217179706, 1.6100235271316932 41.58580864208315, 1.6175233298809275 41.58580864208315, 1.6175233298809275 41.589640217179706))",6
R119C31,"POLYGON ((1.6250231326301618 41.589640217179706, 1.6175233298809275 41.589640217179706, 1.6175233298809275 41.58580864208315, 1.6250231326301618 41.58580864208315, 1.6250231326301618 41.589640217179706))",6
R119C32,"POLYGON ((1.6325229353793962 41.589640217179706, 1.6250231326301618 41.589640217179706, 1.6250231326301618 41.58580864208315, 1.6325229353793962 41.58580864208315, 1.6325229353793962 41.589640217179706))",6
R119C51,"POLYGON ((1.7750191876148487 41.589640217179706, 1.7675193848656143 41.589640217179706, 1.7675193848656143 41.58580864208315, 1.7750191876148487 41.58580864208315, 1.7750191876148487 41.589640217179706))",1
R119C58,"POLYGON ((1.827517806859489 41.589640217179706, 1.8200180041102547 41.589640217179706, 1.8200180041102547 41.58580864208315, 1.827517806859489 41.58580864208315, 1.827517806859489 41.589640217179706))",1
R119C59,"POLYGON ((1.8350176096087234 41.589640217179706, 1.827517806859489 41.589640217179706, 1.827517806859489 41.58580864208315, 1.8350176096087234 41.58580864208315, 1.8350176096087234 41.589640217179706))",1
R119C60,"POLYGON ((1.8425174123579577 41.589640217179706, 1.8350176096087234 41.589640217179706, 1.8350176096087234 41.58580864208315, 1.8425174123579577 41.58580864208315, 1.8425174123579577 41.589640217179706))",1
R119C61,"POLYGON ((1.850017215107192 41.589640217179706, 1.8425174123579577 41.589640217179706, 1.8425174123579577 41.58580864208315, 1.850017215107192 41.58580864208315, 1.850017215107192 41.589640217179706))",1
R119C62,"POLYGON ((1.8575170178564264 41.589640217179706, 1.850017215107192 41.589640217179706, 1.850017215107192 41.58580864208315, 1.8575170178564264 41.58580864208315, 1.8575170178564264 41.589640217179706))",1
R119C70,"POLYGON ((1.9175154398503012 41.589640217179706, 1.9100156371010668 41.589640217179706, 1.9100156371010668 41.58580864208315, 1.9175154398503012 41.58580864208315, 1.9175154398503012 41.589640217179706))",1
R119C71,"POLYGON ((1.9250152425995355 41.589640217179706, 1.9175154398503012 41.589640217179706, 1.9175154398503012 41.58580864208315, 1.9250152425995355 41.58580864208315, 1.9250152425995355 41.589640217179706))",1
R119C80,"POLYGON ((1.9925134673426446 41.589640217179706, 1.9850136645934102 41.589640217179706, 1.9850136645934102 41.58580864208315, 1.9925134673426446 41.58580864208315, 1.9925134673426446 41.589640217179706))",8
R119C81,"POLYGON ((2.000013270091879 41.589640217179706, 1.9925134673426446 41.589640217179706, 1.9925134673426446 41.58580864208315, 2.000013270091879 41.58580864208315, 2.000013270091879 41.589640217179706))",8
R119C83,"POLYGON ((2.015012875590348 41.589640217179706, 2.0075130728411135 41.589640217179706, 2.0075130728411135 41.58580864208315, 2.015012875590348 41.58580864208315, 2.015012875590348 41.589640217179706))",8
R119C84,"POLYGON ((2.022512678339582 41.589640217179706, 2.015012875590348 41.589640217179706, 2.015012875590348 41.58580864208315, 2.022512678339582 41.58580864208315, 2.022512678339582 41.589640217179706))",8
R119C85,"POLYGON ((2.0300124810888165 41.589640217179706, 2.022512678339582 41.589640217179706, 2.022512678339582 41.58580864208315, 2.0300124810888165 41.58580864208315, 2.0300124810888165 41.589640217179706))",8
R119C86,"POLYGON ((2.037512283838051 41.589640217179706, 2.0300124810888165 41.589640217179706, 2.0300124810888165 41.58580864208315, 2.037512283838051 41.58580864208315, 2.037512283838051 41.589640217179706))",8
R119C104,"POLYGON ((2.172508733324269 41.589640217179706, 2.1650089305750346 41.589640217179706, 2.1650089305750346 41.58580864208315, 2.172508733324269 41.58580864208315, 2.172508733324269 41.589640217179706))",20
R119C105,"POLYGON ((2.1800085360735033 41.589640217179706, 2.172508733324269 41.589640217179706, 2.172508733324269 41.58580864208315, 2.1800085360735033 41.58580864208315, 2.1800085360735033 41.589640217179706))",20
R119C106,"POLYGON ((2.1875083388227377 41.589640217179706, 2.1800085360735033 41.589640217179706, 2.1800085360735033 41.58580864208315, 2.1875083388227377 41.58580864208315, 2.1875083388227377 41.589640217179706))",2
R119C107,"POLYGON ((2.195008141571972 41.589640217179706, 2.1875083388227377 41.589640217179706, 2.1875083388227377 41.58580864208315, 2.195008141571972 41.58580864208315, 2.195008141571972 41.589640217179706))",2
R119C111,"POLYGON ((2.2250073525689094 41.589640217179706, 2.217507549819675 41.589640217179706, 2.217507549819675 41.58580864208315, 2.2250073525689094 41.58580864208315, 2.2250073525689094 41.589640217179706))",2
R119C118,"POLYGON ((2.2775059718135497 41.589640217179706, 2.2700061690643154 41.589640217179706, 2.2700061690643154 41.58580864208315, 2.2775059718135497 41.58580864208315, 2.2775059718135497 41.589640217179706))",2
R119C119,"POLYGON ((2.285005774562784 41.589640217179706, 2.2775059718135497 41.589640217179706, 2.2775059718135497 41.58580864208315, 2.285005774562784 41.58580864208315, 2.285005774562784 41.589640217179706))",2
R119C124,"POLYGON ((2.322504788308956 41.589640217179706, 2.3150049855597215 41.589640217179706, 2.3150049855597215 41.58580864208315, 2.322504788308956 41.58580864208315, 2.322504788308956 41.589640217179706))",12
R119C125,"POLYGON ((2.33000459105819 41.589640217179706, 2.322504788308956 41.589640217179706, 2.322504788308956 41.58580864208315, 2.33000459105819 41.58580864208315, 2.33000459105819 41.589640217179706))",12
R119C126,"POLYGON ((2.3375043938074245 41.589640217179706, 2.33000459105819 41.589640217179706, 2.33000459105819 41.58580864208315, 2.3375043938074245 41.58580864208315, 2.3375043938074245 41.589640217179706))",12
R119C130,"POLYGON ((2.367503604804362 41.589640217179706, 2.3600038020551275 41.589640217179706, 2.3600038020551275 41.58580864208315, 2.367503604804362 41.58580864208315, 2.367503604804362 41.589640217179706))",12
R119C158,"POLYGON ((2.5774980817829234 41.589640217179706, 2.569998279033689 41.589640217179706, 2.569998279033689 41.58580864208315, 2.5774980817829234 41.58580864208315, 2.5774980817829234 41.589640217179706))",18
R119C159,"POLYGON ((2.5849978845321577 41.589640217179706, 2.5774980817829234 41.589640217179706, 2.5774980817829234 41.58580864208315, 2.5849978845321577 41.58580864208315, 2.5849978845321577 41.589640217179706))",18
R119C160,"POLYGON ((2.592497687281392 41.589640217179706, 2.5849978845321577 41.589640217179706, 2.5849978845321577 41.58580864208315, 2.592497687281392 41.58580864208315, 2.592497687281392 41.589640217179706))",18
R120C2,"POLYGON ((1.407528852902366 41.59347179227626, 1.4000290501531316 41.59347179227626, 1.4000290501531316 41.589640217179706, 1.407528852902366 41.589640217179706, 1.407528852902366 41.59347179227626))",14
R120C28,"POLYGON ((1.6025237243824588 41.59347179227626, 1.5950239216332245 41.59347179227626, 1.5950239216332245 41.589640217179706, 1.6025237243824588 41.589640217179706, 1.6025237243824588 41.59347179227626))",6
R120C30,"POLYGON ((1.6175233298809275 41.59347179227626, 1.6100235271316932 41.59347179227626, 1.6100235271316932 41.589640217179706, 1.6175233298809275 41.589640217179706, 1.6175233298809275 41.59347179227626))",6
R120C39,"POLYGON ((1.6850215546240366 41.59347179227626, 1.6775217518748022 41.59347179227626, 1.6775217518748022 41.589640217179706, 1.6850215546240366 41.589640217179706, 1.6850215546240366 41.59347179227626))",6
R120C41,"POLYGON ((1.7000211601225053 41.59347179227626, 1.692521357373271 41.59347179227626, 1.692521357373271 41.589640217179706, 1.7000211601225053 41.589640217179706, 1.7000211601225053 41.59347179227626))",6
R120C42,"POLYGON ((1.7075209628717396 41.59347179227626, 1.7000211601225053 41.59347179227626, 1.7000211601225053 41.589640217179706, 1.7075209628717396 41.589640217179706, 1.7075209628717396 41.59347179227626))",6
R120C58,"POLYGON ((1.827517806859489 41.59347179227626, 1.8200180041102547 41.59347179227626, 1.8200180041102547 41.589640217179706, 1.827517806859489 41.589640217179706, 1.827517806859489 41.59347179227626))",1
R120C59,"POLYGON ((1.8350176096087234 41.59347179227626, 1.827517806859489 41.59347179227626, 1.827517806859489 41.589640217179706, 1.8350176096087234 41.589640217179706, 1.8350176096087234 41.59347179227626))",1
R120C60,"POLYGON ((1.8425174123579577 41.59347179227626, 1.8350176096087234 41.59347179227626, 1.8350176096087234 41.589640217179706, 1.8425174123579577 41.589640217179706, 1.8425174123579577 41.59347179227626))",1
